Unnamed: 0,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],metal_linker,organic_linker1,organic_linker2,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol],_symmetry_Int_Tables_number,_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma,partial_charge_median,bond_type_countS,bond_type_countA,bond_type_countD,bond_type_countT,bond_type_countAm,label_funcgroup,label_topology,label_spacegroup,LMAE,prediction
4736,1662.462732,1072.38712,997.87,0.1522099999999999,0.1421,9,11,2,64.46203769,7.547924000000001,1,6.93709,14.746174,16.253966,90.573031,89.258476,90.309022,0.0704635,71,32,6.0,0.0,0.0,13,2,0,99.33503108761838,332.4198153816812
4425,2503.1321940000003,1869.45064,-9999.0,0.0403899999999998,0.0325999999999999,9,17,19,17.4815732,10.283323,1,20.708015,6.957783,17.918881,90.000133,104.179015,90.001076,0.1445719999999999,182,54,0.0,4.0,0.0,337,2,0,98.92252279811993,90.10382605512038
37207,3139.7134,1588.31456,1588.09,0.22741,0.2707,12,9,13,21.17375734,5.896979,1,15.090456,15.218129,16.918506,108.398501,106.137926,109.507645,0.0776515,100,98,0.0,0.0,0.0,42,5,0,98.644815956618,183.0087903002198
43293,2986.688722,1714.35972,1081.57,0.17019,0.1786,3,17,18,30.60379533,6.108639,1,14.114758,15.01343,15.348137,87.839644,66.866925,87.171913,0.0250115,86,115,6.0,0.0,0.0,361,0,0,98.44291777332754,165.1924181889726
50028,1138.320363,881.6999599999998,-9999.0,0.1794,0.1395,2,1,4,55.01871729999999,7.708082000000001,1,10.829561,9.527741,11.032331,89.999985,89.767582,90.0,-0.0315094999999999,40,26,8.0,0.0,0.0,305,0,0,98.30711648418446,300.92638802408294
44476,3969.212409,3001.60144,-9999.0,0.14226,0.1133,4,11,15,64.39288898,7.826139999999999,1,19.199163,10.998879,18.798125,89.280567,90.317653,90.00032,0.005957,162,80,28.0,0.0,0.0,323,3,0,98.03174253626602,265.7888035579729
26158,2291.393696,1277.5952,1673.64,0.23765,0.2566999999999999,3,18,24,30.02912196,5.894325,1,10.489073,14.990847,15.307233,80.61363,89.792228,104.974713,0.0022195,76,50,8.0,0.0,0.0,222,0,0,97.89567135508943,154.0623146757827
40172,2434.01416,2008.17652,-9999.0,0.1245,0.0908999999999999,9,18,19,110.0364415,7.555675,1,23.222947,7.298211,15.100161,90.161503,107.998283,89.830145,-0.0295759999999999,62,58,12.0,4.0,0.0,332,2,0,97.89380687837118,294.0938872795562
3295,3421.628916,2217.60696,246.54,0.0879,0.0816999999999999,9,10,29,18.57182631,6.998528,1,28.018137,7.246076,17.171799,89.998615,101.048489,90.003118,0.1162265,156,104,2.0,0.0,0.0,391,2,0,97.84453405996697,137.0166389674974
66180,3919.327486,3286.0784,-9999.0,0.03203,0.023,4,4,11,39.62471979,8.314125,1,19.049814,10.964331,18.765608,90.028021,90.601067,89.985026,0.0881565,244,108,4.0,0.0,0.0,81,3,0,97.67028532333124,118.95343958489954
44136,3925.384662,2886.33432,939.48,0.17851,0.1462,3,13,13,45.5195119,6.671944,1,17.947099,18.334425,12.118339,90.110547,79.871488,89.966402,-0.1428605,120,82,28.0,0.0,0.0,46,0,0,97.64497992216695,194.4341472548158
40522,1498.09819,919.79248,839.2799999999999,0.15891,0.1559,2,10,28,83.33605552999998,7.639067999999998,1,23.508866,8.67324,7.618716,102.813204,95.805008,94.749327,0.1296,63,39,2.0,0.0,0.0,20,0,0,97.48473780859132,454.2400437887762
11857,1664.731223,1283.52708,-9999.0,0.0966599999999999,0.0754999999999999,3,24,25,78.43061251999998,6.976153,1,15.68457,10.635825,9.985006,91.719837,89.982291,89.11173,0.179446,106,28,0.0,2.0,0.0,350,0,0,97.28435446543128,185.06463426563334
55318,2324.649587,1819.58872,-9999.0,0.0463099999999999,0.0356,2,14,14,104.800189,8.291328,1,15.088814,15.888237,9.697836,90.673953,89.584632,89.686786,0.1718315,128,82,0.0,0.0,0.0,20,0,0,97.28033913522916,144.67830007498793
20855,3164.586869,1988.509806,-9999.0,0.20177,0.1933999999999999,12,9,13,29.81925305,6.500329,1,15.075789,15.212316,16.989673,108.490418,105.612831,109.421856,-0.044692,92,98,12.0,0.0,0.0,130,5,0,96.96445634704577,172.00235688713167
25513,2242.252422,1096.21472,1132.42,0.17755,0.2187,2,2,12,20.07103093,6.902185,1,11.005792,15.085904,13.942286,91.106875,104.127219,92.182889,0.150581,116,32,2.0,0.0,0.0,384,0,0,96.6961974212644,159.61766348259994
48358,917.980675,638.98016,-9999.0,0.1873499999999999,0.1620999999999999,3,5,13,66.87152881,6.926015,1,12.813121,8.927483,8.119498,89.929608,98.745655,89.961457,-0.0957725,24,23,0.0,2.0,0.0,243,0,0,96.64355124376928,274.9410800105891
17868,2028.110411,1252.26924,598.3,0.11715,0.1143,2,9,18,60.52546249,7.637759,1,10.887445,14.679545,14.543781,65.385323,104.48504,102.734422,0.107985,91,68,0.0,0.0,0.0,122,0,0,96.21162693578651,298.087244322079
58725,5238.4125030000005,2936.568,-9999.0,0.2084,0.2238999999999999,12,1,12,39.15656571,7.09747,1,24.535105,17.31248,15.866398,89.947957,51.015204,90.411116,0.104724,268,104,16.0,0.0,0.0,252,5,0,95.90400330072572,276.27328990810315
31896,2106.236702,1416.66412,-9999.0,0.10144,0.0908,9,18,24,172.77372759999997,10.313056,1,6.942225,14.748025,21.311605,74.869852,90.265785,90.530638,-0.066046,88,62,0.0,2.0,0.0,237,2,0,95.5774768599448,353.70509101732495
4912,2231.730768,2262.44632,408.98,0.10427,0.0618999999999999,2,1,1,84.01638697999998,8.785398,1,17.001058,13.647393,9.618695,90.0,89.999932,90.0,-0.112589,70,52,16.0,0.0,0.0,119,0,1,95.55593551027769,251.76974369811634
38118,2060.091661,1445.9869199999998,908.76,0.1583099999999999,0.1358,2,9,18,55.35506962,6.6847710000000005,1,10.869611,14.775655,14.8378,64.598797,105.012684,103.242929,-0.0047189999999999,57,68,8.0,0.0,0.0,119,0,0,95.41392615921825,271.58557604395367
57260,3736.487577,2457.48332,1085.75,0.19139,0.1751999999999999,4,17,17,48.86946622,6.829625,1,12.614611,12.613378,27.119501,90.187241,89.847148,120.011749,0.012386,114,138,0.0,0.0,0.0,38,3,0,95.06066202790646,268.74758034865823
19446,944.27316,719.33308,-9999.0,0.0732899999999999,0.0579,3,1,5,45.75746136,8.25031,1,10.635531,9.984886,8.897314,91.03509,91.693055,89.754701,0.193928,62,20,0.0,1.0,0.0,42,0,0,95.04471038274312,206.1272167606238
59985,1626.098594,881.95804,1468.89,0.18834,0.2091,2,13,14,23.23546025,6.305576,1,10.827726,13.033857,11.772309,100.88761,92.463285,93.412737,0.1455695,75,41,0.0,0.0,0.0,232,0,0,94.98391900205542,184.22440834874408
477,984.238578,878.6835199999998,-9999.0,0.15323,0.1034,3,10,17,79.95561775,8.030969,1,7.773608,8.553119,14.870946,91.02545,85.974678,93.631781,-0.0142315,26,27,2.0,0.0,0.0,7,0,0,94.4289243272344,325.6952253681467
33474,1652.711199,1508.733383,-9999.0,0.0889699999999999,0.0587,4,5,24,103.7582894,8.087094,1,10.63621,10.646954,16.877991,99.028967,98.858054,61.547504,-0.0380815,102,24,6.0,3.0,0.0,130,3,0,94.39822578204112,200.44351097383847
44838,2891.5944510000004,1460.42028,2104.31,0.2684,0.32,2,4,29,23.08568987,6.499063,1,27.763067,10.865968,9.597283,89.770316,87.334523,91.03985,0.073855,97,64,6.0,0.0,0.0,48,0,0,94.37808386674311,185.3665771886212
59821,1600.6439300000002,895.5331999999999,1180.16,0.1768899999999999,0.1904,3,11,17,24.47250391,7.013137,1,14.94145,10.671271,10.04021,89.531006,90.696351,90.400919,0.0871865,72,27,8.0,0.0,0.0,252,0,0,94.13360913158692,197.24762794784073
39030,1534.163283,801.7442,1825.32,0.2500399999999999,0.2881,2,1,18,26.11879069,5.940397,1,9.517365,10.821603,15.447147,89.920558,74.646678,89.814927,0.0936245,53,41,0.0,0.0,0.0,41,0,0,93.84855197620271,192.45509556222498
5206,3818.397302,2907.68712,-9999.0,0.1953699999999999,0.1545,3,41,41,92.09992601,6.836406,1,16.871847,16.854294,16.756094,66.044278,66.169445,66.298245,-0.0152545,78,162,12.0,0.0,0.0,318,4,0,93.8441628306428,414.4171192050195
20311,1651.82181,1487.4244,-9999.0,0.0829099999999999,0.0553999999999999,4,1,5,59.42672615,9.962834,1,10.538607,10.697417,17.097781,80.420069,89.914378,119.177693,-0.037956,54,56,0.0,3.0,0.0,301,3,0,93.8148789056749,198.81924572781958
49467,1642.142616,1196.51928,-9999.0,0.06327,0.0522999999999999,9,12,2,26.99068343,9.312837,1,7.216009,14.04905,16.330056,90.000012,97.28586,90.0,0.009237,70,48,4.0,0.0,0.0,25,2,0,93.79948920514076,161.68304620282072
52823,3487.4578130000004,1535.00546,2456.0,0.2999,0.4103,9,6,18,27.4535653,7.281882999999999,1,6.948917,20.480446,24.50691,90.189125,90.503895,89.491915,0.096349,105,70,0.0,4.0,0.0,319,2,0,93.74528740234402,198.62228205159116
5549,2222.043328,1512.82924,-9999.0,0.0877099999999999,0.0776,9,16,18,113.4337535,8.673362,1,26.78062,7.09049,12.042173,89.999877,103.653363,90.000401,-0.0184525,70,90,2.0,0.0,0.0,147,2,0,93.6762953503295,373.80773075773914
10146,2218.789409,1500.136,-9999.0,0.1410599999999999,0.1255999999999999,9,1,18,137.5473895,7.850821,1,21.628126,7.179445,14.869661,90.006727,106.062604,89.977247,-0.045608,56,70,0.0,0.0,0.0,45,2,0,93.6686407697814,418.3629855488076
8275,2381.822861,2369.8784,-9999.0,0.08812,0.0533,9,2,25,85.50635155,8.415999000000001,1,6.962341,18.280556,20.130193,68.386693,90.496534,89.91552,0.0267435,100,48,0.0,4.0,0.0,283,2,0,93.53179032926128,182.81344133383914
27876,1192.958539,679.58156,1112.15,0.17501,0.185,2,5,8,28.97320959,6.566139999999999,1,7.776541,9.08358,16.928919,89.840434,93.974307,90.043136,0.1015045,51,20,1.0,2.0,0.0,175,0,0,93.48253624954961,204.28208036700113
17956,1103.681882,789.4113999999998,859.89,0.15816,0.1332,3,22,24,22.68502953,6.862756,1,10.613329,9.86122,10.547555,89.68909,88.91987,89.678575,0.1135705,78,8,4.0,0.0,0.0,9,0,0,93.23688443483715,146.31592916432197
8907,2018.769341,1936.4004,-9999.0,0.0934799999999999,0.0587,4,12,15,53.06762399,8.105921999999998,1,11.463615,18.590085,10.041017,89.310474,109.348444,90.665037,-0.0374095,78,56,8.0,0.0,0.0,56,3,0,93.0899012423858,168.28391963768073
59090,3761.830932,2331.70872,1490.51,0.2807999999999999,0.2727999999999999,3,41,41,47.56886119,6.943205,1,16.765713,16.764905,16.766308,65.954349,65.955045,65.951541,0.015548,66,138,0.0,12.0,0.0,17,4,0,93.08779555189187,415.71328679584394
29721,1114.544896,883.2595199999998,-9999.0,0.08089,0.0614999999999999,3,11,12,24.1550177,6.335192,1,10.437666,10.860164,10.187298,93.569649,104.723026,90.002573,0.1376875,69,8,10.0,0.0,0.0,2,0,0,92.92131983071933,66.37903471171698
31888,1155.9298609999998,927.48894,-9999.0,0.0,0.0,3,4,14,56.05595468,9.739002,1,10.757122,10.766213,9.985657,89.766555,88.281146,89.713802,0.0862485,72,31,4.0,0.0,0.0,277,0,0,92.72412302876143,149.15511436185102
33733,1495.783082,922.0219,-9999.0,0.10687,0.1044,2,16,22,20.45750469,7.7351779999999986,1,10.713968,12.351549,13.056312,116.721022,76.824223,100.693303,0.150631,85,40,0.0,0.0,0.0,112,0,0,92.62477316835174,177.82178624240896
31634,1256.138355,756.4276999999998,904.08,0.14044,0.1404,3,12,16,28.32987016,7.323474000000002,1,10.200296,10.596593,12.486987,90.114284,110.36132,96.447987,0.145085,62,24,4.0,1.0,0.0,352,0,0,92.44583355544114,220.7002511527201
6227,2215.944462,1340.7404,-9999.0,0.14634,0.1457,9,1,18,102.102669,8.149287,1,21.604595,7.183552,14.890229,90.0,106.484332,90.0,0.0512185,76,70,0.0,0.0,0.0,42,2,1,92.22320020078371,483.72623466758284
49058,951.69614,645.24288,-9999.0,0.12515,0.1111999999999999,3,10,18,88.59893063,7.594563,1,7.771948,8.572183,14.422229,93.468538,95.648188,93.966079,0.0856485,40,29,2.0,0.0,0.0,62,0,0,92.07412494620263,333.2172078989893
50477,994.415559,683.2032,751.4199999999998,0.1440599999999999,0.1263,3,10,17,48.71560937,7.406674,1,7.845823,8.576115,14.875179,92.337389,85.174942,93.908962,0.1577394999999999,42,27,2.0,0.0,0.0,65,0,0,91.90032758117829,318.73812006796317
9187,899.1855289999999,757.15256,-9999.0,0.0737899999999999,0.0528,3,4,10,32.45722133,8.206491,1,8.568766,10.652495,9.916369,90.603846,96.553363,90.098451,0.033931,43,20,7.0,0.0,0.0,164,0,0,91.75594511250642,165.92491468563344
58844,3414.774636,1977.38592,887.63,0.15239,0.1585,9,10,29,61.83614884,7.83242,1,28.027021,7.22476,17.199843,90.218829,101.337196,89.805426,0.04924,124,104,2.0,0.0,0.0,62,2,0,91.68206205558909,426.074488955107
59125,1580.70256,847.4904,1705.61,0.1904599999999999,0.2139,3,1,2,23.81533966,5.96301,1,10.777412,9.824719,14.928587,89.856593,90.035887,89.838624,0.1296235,71,32,0.0,0.0,0.0,41,0,0,91.39948513559281,171.0484243327007
32650,2296.192114,1862.36916,687.82,0.13693,0.1017,3,4,4,53.53619328,6.6704360000000005,1,14.80559,15.60998,9.947091,88.642676,92.309717,90.841933,0.0200015,86,76,2.0,0.0,0.0,346,0,0,91.39433172635967,185.83406750731137
23212,2554.356138,1490.16188,1113.51,0.17251,0.1781,12,4,9,39.30032462,6.590813000000001,1,14.859918,14.955847,15.060984,110.266486,109.651359,109.184761,0.079728,110,76,0.0,0.0,0.0,186,5,0,91.38225954729944,266.39078423311594
12035,2580.063583,1382.23096,-9999.0,0.1386599999999998,0.1559,3,18,19,25.69419723,6.99493,1,11.502615,15.076196,15.574261,81.06269,91.992472,104.750988,0.159912,125,50,0.0,8.0,0.0,356,0,0,91.31187376192909,163.65793388783652
18575,708.279564,631.1718400000001,-9999.0,0.07681,0.0519,3,10,12,68.39915529,7.621117999999998,1,7.935056,8.78284,10.238705,91.595966,96.230963,92.512869,0.1179574999999999,39,8,8.0,0.0,0.0,360,0,0,91.19328354131659,157.9257160164545
43084,3201.129486,1316.52828,2285.03,0.2903199999999999,0.4250999999999999,2,3,5,21.38664321,6.492189,1,19.550384,18.142096,9.025276,90.000716,90.006574,90.000067,0.108384,111,68,0.0,1.0,0.0,400,0,0,91.07961469789925,165.97643036592913
2743,2200.147301,1745.0630399999998,-9999.0,0.0,0.0,9,16,18,21.30732878,10.618471,1,26.777542,7.075062,11.914668,90.0,102.916911,90.0,-0.032142,74,90,8.0,0.0,0.0,9,2,1,91.03207562779735,151.6382085809974
9280,1115.06589,781.26176,977.63,0.1896799999999999,0.163,3,1,14,43.50887975,7.052401,1,10.721704,9.811356,10.601519,90.904156,89.692464,90.03948,-0.0177365,34,31,4.0,0.0,0.0,323,0,0,90.95975230000153,273.72903967653383
9170,791.02688,564.08734,-9999.0,0.1176399999999999,0.0992999999999999,3,10,16,73.24589441,7.600641999999999,1,7.831548,8.568864,12.065324,92.291773,101.148765,94.216465,-0.070926,26,24,2.0,1.0,0.0,17,0,0,90.94962297853493,247.6221239528065
51886,3820.608967,2978.34792,1154.65,0.27548,0.2127999999999999,3,41,41,34.80546436,6.509427,1,16.864557,16.855934,16.881545,65.788688,65.800585,65.836037,-0.013628,66,138,0.0,0.0,0.0,7,4,0,90.80495501956932,263.54440115460596
33450,1001.07934,639.9432400000001,624.4,0.15933,0.1501,2,10,23,48.42364537,7.2952,1,15.854246,8.672298,7.521712,102.802465,95.759215,92.489474,0.074308,54,8,2.0,2.0,0.0,173,0,0,90.64543304721332,258.80478561648084
56262,7380.690748,2508.56408,3517.65,0.3921999999999999,0.6948999999999999,2,25,25,20.17061247,6.174457,1,22.427051,22.47228,14.644953,89.617736,90.09206,89.97173,0.1439289999999999,314,16,0.0,12.0,0.0,142,0,0,90.63240809773427,117.14416046402957
29981,1601.189314,929.53116,1509.2,0.2366699999999999,0.2455,2,13,15,26.62690872,6.577947999999999,1,10.792759,13.025258,11.637139,100.092365,96.141824,89.775064,0.088835,47,46,0.0,0.0,0.0,320,0,0,90.4179152982183,218.90574169068606
16246,1576.376269,1069.91908,-9999.0,0.1132,0.1004,2,12,18,41.29554112,8.001710000000001,1,9.989404,11.047872,15.732579,98.175951,78.848129,111.852568,0.1039445,83,29,10.0,0.0,0.0,83,0,0,90.30434546874315,238.42397491460738
16423,2013.336986,1131.51356,1977.64,0.2371999999999999,0.2541999999999999,3,5,29,44.29958878,6.668867999999999,1,27.689701,8.989354,8.091563,90.003069,89.994296,91.568213,0.039264,56,52,4.0,2.0,0.0,143,0,0,90.27141240553965,359.4918583796072
21966,1140.733493,825.4879599999998,-9999.0,0.0,0.0,3,1,14,55.40220913,8.085957,1,10.666295,9.964327,10.755221,90.56801,93.611155,89.535448,0.085387,56,43,0.0,0.0,0.0,398,0,0,90.248329055782,176.4920967750512
47676,7833.533559,4529.33032,1687.41,0.29365,0.3058,2,40,41,29.37374425,6.119184,1,27.896159,18.917145,16.679911,90.0775,62.866686,90.077887,0.015287,174,252,20.0,0.0,0.0,189,4,0,90.10178816440722,238.71798462655468
51199,940.782392,628.3214,1095.25,0.1784699999999999,0.1608999999999999,2,10,17,70.30779463,7.884892999999999,1,14.96682,8.680244,7.452929,102.770365,93.824642,92.211067,0.013631,27,27,2.0,0.0,0.0,45,0,0,89.95655512593288,437.7134142777936
21469,1867.621837,1105.59864,1381.07,0.18878,0.192,3,10,29,42.38905041,6.878833,1,8.114954,8.593759,27.7847,102.542313,80.90784,92.231658,-0.0298365,50,64,2.0,2.0,0.0,380,0,0,89.93274008445258,363.44411068602585
13943,1375.079874,903.67226,-9999.0,0.16499,0.1512,2,12,16,45.98914923,6.822748,1,9.935538,11.111779,13.439897,94.954696,82.300788,110.608832,0.0903725,56,24,11.0,0.0,0.0,189,0,0,89.60426294780086,223.95930035034036
57340,1614.603865,1278.62312,-9999.0,0.05097,0.0388,9,2,22,29.77504393,11.054649,1,6.963752,14.558122,15.926443,90.000406,90.148292,90.000062,0.1020425,90,52,0.0,0.0,0.0,269,2,0,89.3276054674373,169.3099992915753
13242,851.1305449999999,675.01072,-9999.0,0.1147399999999999,0.0870999999999999,3,10,13,46.58465425,7.246464999999999,1,7.80301,8.564965,12.778892,90.489985,86.947636,93.609348,-0.0617445,30,23,2.0,0.0,0.0,243,0,0,89.2084263584021,194.25158616933493
28092,7756.858593,4313.64432,1878.69,0.2815599999999999,0.3049,2,40,41,38.06918613,6.210936,1,27.858608,18.635279,16.803954,90.00863,62.767673,89.989088,0.04492,218,252,0.0,0.0,0.0,187,4,0,89.20607038066379,306.715338267835
5324,1089.6613,737.20752,-9999.0,0.1317299999999999,0.1173,3,10,26,46.53469409,7.2518,1,7.788293,8.575302,16.672245,92.001264,78.858247,93.933369,0.0396795,42,20,9.0,0.0,0.0,188,0,0,89.08574461008135,253.00453187739168
48590,1572.291165,1028.29304,798.9099999999999,0.14902,0.1371999999999999,9,12,24,36.44090047,7.528245,1,14.502158,15.793973,6.955241,89.970519,80.734841,89.994113,-0.090941,74,16,4.0,4.0,0.0,17,2,0,89.07850996669322,202.24871839047134
33225,1116.637039,1019.82084,-9999.0,0.08092,0.0534,2,1,12,80.75698566,8.632422,1,11.118574,10.823235,9.712612,90.682137,104.181346,99.309612,0.0130585,46,20,14.0,0.0,0.0,351,0,0,88.72665729891793,221.58555830913144
32434,1965.193743,1330.03334,-9999.0,0.1821,0.162,1,10,18,52.66712512,6.181059,1,10.882023,10.895868,17.620922,98.060426,72.854005,98.241795,0.00559,56,49,2.0,0.0,0.0,160,0,0,88.65933895463942,196.7432087803718
65462,922.19799,645.24288,-9999.0,0.0655,0.0563999999999999,3,10,18,11.36891226,6.462446,1,7.832679,8.549314,13.858655,93.165837,93.326601,94.304634,0.1317674999999999,40,29,2.0,0.0,0.0,62,0,0,88.63095582694359,107.84982785533774
29669,1673.263424,951.53952,2014.78,0.2778499999999999,0.2942,2,5,28,31.16194332,6.591434,1,23.55144,9.108077,7.800459,89.999957,90.001372,90.001582,-0.040247,33,47,0.0,2.0,0.0,66,0,0,88.59420846234894,278.75050628688695
30553,1119.424561,739.36248,-9999.0,0.1348599999999999,0.123,3,1,24,33.736212200000004,7.274503,1,10.809702,9.825262,10.545535,89.77335,91.570522,90.997677,0.1368955,70,20,0.0,0.0,0.0,42,0,0,88.5388817765108,211.23187562713744
10482,7860.228348999998,4307.4108,1195.06,0.1839399999999999,0.2021,4,2,17,25.10857103,6.2599160000000005,1,22.437693,12.973093,27.005902,90.069952,90.822281,89.943036,0.04002,298,206,0.0,0.0,0.0,313,3,0,88.52080144943375,158.78219100340738
8151,2285.426341,1407.45768,388.75,0.13247,0.1295,2,1,1,43.20125553,8.462201999999998,1,16.115292,14.489654,9.793435,88.007466,90.043641,89.865998,0.137401,126,52,0.0,0.0,0.0,69,0,0,88.47401068312956,322.9507270505979
42000,1625.392874,1376.0178,-9999.0,0.0975299999999998,0.0694,2,13,15,82.43050694999998,8.3856,1,10.882521,13.049984,11.686578,100.971519,93.837257,90.362576,-0.047002,57,46,12.0,0.0,0.0,323,0,0,88.22248990677193,233.12041086282306
11609,1479.766055,1170.44224,-9999.0,0.0580099999999999,0.0442,9,10,16,25.09049866,9.624888,1,6.932212,11.441212,18.677701,90.000251,92.677069,89.999661,-0.0034059999999999,66,48,4.0,0.0,0.0,145,2,0,88.07111192187347,150.63436375622342
47829,3388.275846,2184.37208,-9999.0,0.09013,0.0841999999999999,2,16,16,49.23963018,7.597960999999998,1,18.949191,18.778904,12.324045,89.775219,129.409467,90.304958,0.1377725,178,112,0.0,0.0,0.0,190,0,0,88.0553367251913,237.03700761114658
44696,2423.257105,1310.625,2133.36,0.2285899999999999,0.2545,9,13,16,49.25359739,6.608062,1,20.830248,7.105306,16.38877,90.000144,92.531658,89.999798,0.022493,64,70,2.0,0.0,0.0,143,2,0,87.98061840749199,347.0798159063461
59385,10953.17404,4408.24088,1589.7,0.35719,0.5344999999999999,9,29,29,11.60161841,8.852162,1,7.229784,35.711109,42.42403,89.906468,90.009136,90.011183,0.1855,396,192,0.0,0.0,0.0,42,2,0,87.41533151336276,137.9824050900981
47877,827.5438339999998,610.43826,630.17,0.1255,0.1024999999999999,2,10,16,20.22728297,6.780689999999999,1,7.453279,8.73157,13.396269,94.72293,77.353058,103.249248,-0.012801,27,24,2.0,3.0,0.0,209,0,0,87.13665291985842,153.53818597629265
55630,2354.156289,1046.24524,-9999.0,0.1979799999999999,0.2682999999999999,2,13,25,27.02184935,6.031694,1,15.860664,13.003376,11.64945,100.978305,93.382889,90.354822,0.1305955,119,30,0.0,2.0,0.0,170,0,0,87.0424067487157,143.7410453891951
28672,2150.399227,1684.898826,-9999.0,0.0623099999999999,0.0478999999999999,9,2,18,77.99479606,9.537916,1,21.624997,7.001995,14.791319,90.007563,106.231631,90.002814,0.0073685,88,90,0.0,0.0,0.0,235,2,0,86.79883217042334,265.99038554827587
18553,3047.795323,2060.7678,555.36,0.1332899999999999,0.1187,9,6,16,35.13550678,7.082414999999999,1,22.113211,7.102331,19.67129,89.529843,99.40578,89.761913,0.075968,130,60,0.0,4.0,0.0,281,2,0,86.67436861483293,146.10452883572148
34010,835.398405,577.4896200000001,915.57,0.1522099999999999,0.1326,2,10,16,69.92505596,7.545005,1,7.489777,8.678198,13.457089,94.067211,78.746355,103.043549,0.024584,36,24,2.0,0.0,0.0,69,0,0,86.49641752722397,354.1783988293234
