,MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol],cif_filepath,_audit_creation_date,_symmetry_space_group_name_H-M,_symmetry_Int_Tables_number,_space_group_crystal_system,_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma,_cell_volume,mof_convex_hull_area,mof_convex_hull_volume,mof_convex_hull_npoints,mof_convex_hull_nsimplex,partial_charge_mean,partial_charge_median,partial_charge_std,bond_type_countS,bond_type_countA,bond_type_countT,bond_type_countD,bond_type_countAm
57,mof_unit_pretest_57,8703.81221,4576.48448,2084.91,0.32743,0.375,H-HCO,1,14,14,pcu,15.37905788,5.113114,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_57.cif,2013-03-05T15:45:37-0500,P1,1,triclinic,25.853461,25.988305,18.304828,90.552188,134.94326,90.208252,8703.81221048,4.667089138603968,0.7775618864270389,348,94,5.747126433756576e-09,0.010010999999999999,0.45119630132686805,192,180,0.0,32.0,0.0
58,mof_unit_pretest_58,7759.924248,3678.438611,2818.58,0.4261699999999999,0.5413999999999999,F-H,3,38,40,fof,16.99043845,5.250892,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_58.cif,2012-10-26T21:32:59-0400,P1,1,triclinic,28.181868,18.463471,17.08959,90.000076,60.76868,89.999983,7759.92424759,4.8697326545328075,0.8271275746688541,268,62,-7.462686554950903e-09,-0.0794585,0.5065915265198545,140,184,0.0,0.0,0.0
59,mof_unit_pretest_59,5361.125859000001,3172.67688,0.0,0.17982,0.183,Ph-NH2,12,1,22,bcu,22.58097842,6.756411999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_59.cif,2012-12-11T15:35:23-0500,P1,1,triclinic,17.423194,24.7075,15.082744,89.997631,124.341095,89.992595,5361.12585887,4.314375529943409,0.7632109721760646,348,162,-1.7241379312714913e-08,0.0311945,0.14726930244673914,214,188,0.0,0.0,0.0
60,mof_unit_pretest_60,2297.843019,1440.45008,1378.37,0.2251199999999999,0.2162999999999999,Br-NHMe,9,4,17,sra,14.29292785,5.749389,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_60.cif,2012-12-11T17:01:24-0500,P1,1,triclinic,19.4205,7.102715,17.579052,90.000835,108.624335,90.000048,2297.84301883,4.229227176850493,0.6746873279739676,118,50,8.474576275428817e-09,0.0542585,0.4348643654048633,74,66,0.0,0.0,0.0
61,mof_unit_pretest_61,1835.529738,1071.70676,463.77,0.13263,0.1368,Pr-H,3,10,29,pcu,40.03548747,6.6949380000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_61.cif,2012-12-10T16:59:17-0500,P1,1,triclinic,7.767929,8.604281,27.595873,91.539848,86.305761,94.057771,1835.52973805,3.958335336887337,0.6427149201998292,116,58,-6.034482758363525e-08,0.1191315,0.39423856611076746,76,52,0.0,2.0,0.0
62,mof_unit_pretest_62,1273.934725,790.96736,1596.3,0.2279699999999998,0.2210999999999999,Cl-NHMe,3,10,27,pcu,11.81623426,5.771527,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_62.cif,2012-12-10T16:57:48-0500,P1,1,triclinic,7.737909,8.633986,19.179634,91.30596,85.089063,93.613731,1273.93472523,2.6389512262522747,0.3525331326569677,58,40,1.7241379316583147e-08,-0.07848949999999999,0.4582907226373508,38,26,0.0,2.0,0.0
63,mof_unit_pretest_63,2885.593213,1440.54822,2826.02,0.3797499999999999,0.4581,Br-CN,2,14,29,pcu,15.50823143,5.2610790000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_63.cif,2013-03-05T15:52:29-0500,P1,1,triclinic,27.754519,10.858461,9.58601,89.857384,89.980417,92.75804,2885.59321302,2.7841974919326153,0.37038649207236884,105,36,1.9047619046052064e-08,-0.027944,0.34895016793756783,49,74,1.0,0.0,0.0
64,mof_unit_pretest_64,3175.972883,1450.430826,3474.89,0.37733,0.4975999999999999,F-NO2,9,18,20,sra,27.88096559,6.435694,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_64.cif,2013-03-05T15:52:08-0500,P1,1,triclinic,6.959395,19.596872,23.433467,96.208229,91.093382,88.758498,3175.97288272,3.578034091764537,0.5506131553774898,104,60,0.0,-0.1489615,0.5459761435304694,56,62,6.0,0.0,0.0
65,mof_unit_pretest_65,2308.995242,1877.612676,512.92,0.1176599999999999,0.0870999999999999,Me-COOH,10,42,57,etb,29.12933441,5.903367,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_65.cif,2013-03-05T15:43:55-0500,P1,1,triclinic,8.322123,15.101462,18.927474,99.841864,91.840886,99.236544,2308.99524241,3.564279883284422,0.5703174749069885,169,72,5.917159766768445e-09,0.120837,0.4564512061450643,134,50,0.0,12.0,0.0
66,mof_unit_pretest_66,807.457069,623.47524,623.82,0.11388,0.0888,CN-OEt,2,10,13,pcu,28.76097503,6.729953,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_66.cif,2012-12-10T16:42:54-0500,P1,1,triclinic,7.505805,8.737797,12.948309,86.751743,78.897252,103.012332,807.457069252,3.091979793219338,0.4456581574698996,54,40,-5.5555555555097124e-08,0.119192,0.4464586845814522,39,19,2.0,2.0,0.0
67,mof_unit_pretest_67,1115.0188,667.61216,1302.86,0.2041699999999999,0.2054,H,2,14,22,pcu,16.54275423,6.052718,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_67.cif,2012-12-10T17:21:40-0500,P1,1,triclinic,10.732277,10.861201,9.57664,90.487378,90.005265,92.707101,1115.01880003,2.533927433491674,0.3386658956729243,66,64,-6.060606060359798e-08,0.133129,0.3681822456159235,48,30,0.0,0.0,0.0
68,mof_unit_pretest_68,3195.946373,2436.5309,819.97,0.1507599999999998,0.1191,OPr-I,9,8,16,sra,40.73790669,6.589752000000001,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_68.cif,2012-12-11T17:44:02-0500,P1,1,triclinic,20.080604,22.811492,6.980428,90.000039,88.205547,90.0,3195.94637334,4.489720301354266,0.7616826517636468,180,78,5.555555551397776e-09,0.0945675,0.41176917844204763,128,72,0.0,2.0,0.0
69,mof_unit_pretest_69,1618.875012,989.59984,991.71,0.1502999999999999,0.1481,HCO-OPr,3,11,17,pcu,32.86073154,6.829721000000001,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_69.cif,2012-12-10T17:04:27-0500,P1,1,triclinic,14.935039,10.821591,10.018927,89.398239,90.566891,89.052415,1618.87501228,3.334969969053137,0.5056758095803872,110,56,-9.08364292875128e-18,0.1358365,0.4315761776323662,85,27,0.0,7.0,0.0
70,mof_unit_pretest_70,1595.883568,1457.367,415.22,0.1012899999999998,0.0667999999999999,I-NHMe,9,12,18,sra,14.274235,6.442126999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_70.cif,2012-12-11T14:33:06-0500,P1,1,triclinic,6.969766,14.03895,17.898449,113.334823,96.16853,90.70384,1595.88356788,4.307606665535339,0.6847221270793951,109,54,-1.8348623861377784e-08,0.032381,0.4310259874461473,67,58,0.0,4.0,0.0
71,mof_unit_pretest_71,3847.294236,1657.14,2824.67,0.32621,0.4561,Me-NH2,9,7,18,sra,53.93148842,6.743413,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_71.cif,2012-12-11T17:36:11-0500,P1,1,triclinic,25.783352,6.89851,21.76611,89.980345,96.405904,89.985407,3847.29423596,3.803394854913139,0.6304897740490646,172,84,-5.813953484020928e-09,0.10923,0.4138748150731046,112,82,2.0,0.0,0.0
72,mof_unit_pretest_72,1083.1595109999998,619.12608,2223.17,0.2810699999999999,0.2960999999999999,NH2,3,5,17,pcu,19.25061033,5.918114,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_72.cif,2013-03-05T16:46:59-0500,P1,1,triclinic,14.958791,8.917115,8.120292,90.037094,89.999772,89.999958,1083.15951067,2.0141589225863235,0.20784382975487764,50,20,-5.999999998174133e-08,0.0048195,0.44412952198517086,30,27,2.0,0.0,0.0
73,mof_unit_pretest_73,1791.273742,887.66464,2161.41,0.35843,0.4355999999999999,NO2-SO3H,2,1,26,pcu,11.78417117,5.414332,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_73.cif,2013-03-05T16:05:46-0500,P1,1,triclinic,9.605909,10.777056,17.355269,92.597947,86.642748,91.469403,1791.27374154,2.460942868434969,0.31193812434792406,70,42,-7.930164461608261e-19,-0.088398,0.39070963723336616,39,36,0.0,5.0,0.0
74,mof_unit_pretest_74,1481.678427,905.61568,975.82,0.1548799999999999,0.1526,Me-Ph,3,12,18,pcu,27.11817261,6.713894,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_74.cif,2013-03-05T15:47:08-0500,P1,1,triclinic,10.320482,10.70099,13.793419,96.595155,100.137946,94.627725,1481.67842692,3.464279686317227,0.5250767631812385,102,58,2.9411764709449243e-08,0.14269900000000002,0.4193333693839675,68,41,0.0,4.0,0.0
75,mof_unit_pretest_75,673.271851,571.39752,0.0,0.09625,0.0683,SO3H,2,10,11,pcu,87.94253566,8.766683999999998,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_75.cif,2012-12-10T16:41:53-0500,P1,1,triclinic,10.706085,8.695681,7.448158,103.243163,92.827256,92.175169,673.271851315,2.7067733924238246,0.3586827260216527,38,36,1.0526315789776376e-07,-0.169468,0.49556393754153777,28,8,0.0,8.0,0.0
76,mof_unit_pretest_76,1922.138401,1191.622469,1104.15,0.18695,0.1816,F-OPr,3,13,16,pcu,30.01715152,6.186185,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_76.cif,2012-12-10T17:29:23-0500,P1,1,triclinic,12.033956,12.902936,13.368367,87.196717,111.85402,93.546206,1922.13840102,3.311106055085564,0.502326850594371,118,68,-3.389830507913446e-08,0.1472815,0.4734142036835764,84,46,0.0,0.0,0.0
77,mof_unit_pretest_77,1420.577395,1196.34704,0.0,0.05952,0.0425999999999999,COOH,9,5,2,sra,111.2950997,9.841972,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_77.cif,2012-12-11T17:19:11-0500,P1,1,triclinic,14.5307,7.261181,13.672713,90.000258,100.026194,90.000209,1420.57739522,3.6565633959911312,0.5855747056629577,92,52,4.3478260859351206e-08,-0.103019,0.5141336347363125,52,48,2.0,4.0,0.0
78,mof_unit_pretest_78,1657.325834,1438.81732,0.0,0.05451,0.0378,Me-OPr,4,5,24,acs,27.88407813,7.305707,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_78.cif,2012-12-11T16:04:52-0500,P1,1,triclinic,10.667943,10.581464,16.886185,97.996327,98.520404,61.878484,1657.32583377,3.983892843892961,0.6302841062450921,125,58,-2.3999999993140618e-08,0.032782,0.3927471344852912,129,24,3.0,0.0,0.0
79,mof_unit_pretest_79,5135.054046,2851.24078,1485.65,0.2650799999999999,0.2874999999999999,HCO-OH,2,9,9,nbo,22.14181167,5.688804,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_79.cif,2013-03-05T16:38:04-0500,P1,1,triclinic,18.862842,18.667008,18.894008,109.381474,109.68099,109.132158,5135.05404606,4.554889356219137,0.7818145939521375,261,70,1.9157088125283104e-08,0.015052,0.39620727205804024,149,132,0.0,13.0,0.0
80,mof_unit_pretest_80,1622.3363869999998,1133.33268,1304.08,0.2274799999999999,0.1961,Br-NH2,2,9,13,pcu,15.17341797,6.3381300000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_80.cif,2012-12-10T19:42:56-0500,P1,1,triclinic,10.809581,13.062475,11.695387,99.775438,94.191974,90.966375,1622.33638691,2.5054174742526505,0.32850354264632814,80,44,-2.500000000349445e-08,0.035886,0.37516215093926303,45,48,0.0,0.0,0.0
81,mof_unit_pretest_81,2935.906056,1699.84404,1930.56,0.3584199999999999,0.3728,SO3H-Br,2,22,29,pcu,20.78178285,6.167477,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_81.cif,2013-03-05T16:12:08-0500,P1,1,triclinic,10.99877,9.622435,27.777641,87.646279,90.19436,91.801862,2935.90605598,2.3446642308564165,0.2906795509573716,128,78,3.125000000436806e-08,0.042981,0.357051499380362,87,52,0.0,8.0,0.0
82,mof_unit_pretest_82,7601.19028,2560.938,3576.52,0.5202399999999999,0.9299,Cl,9,28,28,sra,30.40290463,5.96201,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_82.cif,2012-12-11T16:19:11-0500,P1,1,triclinic,6.920627,31.289917,35.101991,90.000183,89.998906,89.999813,7601.19028038,3.9385862192228687,0.6331614744207358,208,88,-3.3653846152145086e-08,-0.044324,0.4319880011497981,104,140,0.0,0.0,0.0
83,mof_unit_pretest_83,1782.620844,901.55428,1745.51,0.23733,0.2826,NHMe,3,13,19,pcu,14.30214339,5.5444260000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_83.cif,2012-12-10T17:31:59-0500,P1,1,triclinic,12.131385,11.521519,12.808544,91.047729,93.397575,86.011801,1782.6208441,3.0645672709045253,0.4528939163024303,100,58,-1.0000000005838671e-08,0.2186725,0.42902024721014026,77,30,2.0,0.0,0.0
84,mof_unit_pretest_84,944.265195,591.43008,1400.35,0.22745,0.2187,OH,2,10,17,pcu,28.06664677,6.5041720000000005,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_84.cif,2012-12-10T16:44:38-0500,P1,1,triclinic,15.05661,8.684982,7.445672,102.856629,94.572062,92.556157,944.265195407,2.992419101045582,0.4064730821735435,48,32,1.6666666667145927e-07,0.013697,0.4548300759281945,29,27,0.0,2.0,0.0
85,mof_unit_pretest_85,2452.176083,2316.951416,176.44,0.04274,0.0271999999999999,Et-NO2,10,42,57,etb,46.84726328,7.920886999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_85.cif,2013-03-05T15:43:54-0500,P1,1,triclinic,8.613704,15.619724,18.882592,99.104455,93.507893,100.921682,2452.17608345,3.8775516076605836,0.6461002594077748,220,92,9.090909094198388e-09,0.1514015,0.3824931853597227,171,68,0.0,8.0,0.0
86,mof_unit_pretest_86,1831.474881,837.4986599999999,2529.2,0.2997799999999999,0.3947999999999999,Me-H,3,16,19,pcu,12.42552744,4.704985,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_86.cif,2012-12-10T18:07:36-0500,P1,1,triclinic,11.56293,12.627286,13.008456,81.235668,90.894365,102.624452,1831.47488083,2.725594899204127,0.3621287312073338,89,44,5.617977528344994e-08,0.148841,0.4422674070856401,58,40,2.0,0.0,0.0
87,mof_unit_pretest_87,8757.478516999998,5985.13296,1079.39,0.2279799999999999,0.2009,COOH-OH,1,15,22,pcu,24.98010636,6.343223,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_87.cif,2013-03-05T15:50:08-0500,P1,1,triclinic,18.33305,26.191462,18.239263,90.580077,89.934966,90.045221,8757.47851746,5.1180461808458295,0.8812392125993137,476,94,-4.2016806579288414e-09,-0.0472755,0.5571235477910871,298,208,0.0,36.0,0.0
88,mof_unit_pretest_88,1864.236058,1355.4882,1134.69,0.2343599999999999,0.1940999999999999,NO2,2,1,7,pcu,36.91381721,6.412898,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_88.cif,2013-03-05T16:07:16-0500,P1,1,triclinic,10.967962,9.669032,17.836253,93.185155,97.799372,94.434705,1864.23605835,2.539063998000125,0.3281926527534101,88,56,-7.954545454648031e-08,-0.17147099999999998,0.3711305684975922,33,64,1.0,0.0,0.0
89,mof_unit_pretest_89,3820.805768,1284.45348,3326.38,0.4238199999999999,0.7591999999999999,Me-NHMe,2,3,15,pcu,14.83463831,6.016611,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_89.cif,2012-10-26T18:41:24-0400,P1,1,triclinic,19.395979,18.130053,10.8738,92.201366,89.90241,90.493691,3820.80576772,2.6567712842006426,0.3700246997956707,160,76,1.8749999997416668e-08,0.1038805,0.2630759598953188,115,60,0.0,0.0,0.0
90,mof_unit_pretest_90,2782.048191,1869.93672,0.0,0.0992299999999999,0.0889,NO2-Me,9,10,28,sra,35.41748172,7.295275,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_90.cif,2013-03-05T15:40:46-0500,P1,1,triclinic,6.918947,17.258732,24.072976,104.574201,90.379578,89.962781,2782.04819063,4.650932311322233,0.7920091555310541,168,70,-5.952380951230423e-09,0.0070645,0.3975852272557644,102,88,0.0,2.0,0.0
91,mof_unit_pretest_91,1864.736673,915.3506000000002,2285.94,0.3266399999999999,0.4007,COOH-H,3,13,16,pcu,14.59998666,5.589674,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_91.cif,2012-12-10T17:29:17-0500,P1,1,triclinic,12.033369,12.865091,13.196661,87.533236,113.949401,92.352105,1864.7366732,2.7076096337477007,0.35344606695121816,80,44,5.551115123125783e-18,0.007632,0.46499267665700933,42,46,0.0,4.0,0.0
92,mof_unit_pretest_92,3907.819254,3338.07328,0.0,0.0659299999999999,0.0465,SO3H,4,4,14,acs,70.95828911,8.56789,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_92.cif,2012-12-11T15:43:18-0500,P1,1,triclinic,19.170302,10.868828,18.755541,89.681843,90.038424,89.991702,3907.81925404,4.878710159516158,0.8317395474148498,276,98,-3.623188409521581e-09,0.019834,0.3767842962780561,194,130,0.0,8.0,0.0
93,mof_unit_pretest_93,908.701268,841.3569199999998,0.0,0.0477599999999999,0.0310999999999999,Pr-SO3H,3,10,21,pcu,47.38307386,8.153132000000001,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_93.cif,2012-12-10T16:53:32-0500,P1,1,triclinic,8.066431,8.485168,13.583779,94.536492,78.882332,93.127361,908.701268271,3.4065593533263967,0.5150823859913232,64,54,1.5625000009122925e-08,0.0769185,0.45165062611448814,48,8,2.0,11.0,0.0
94,mof_unit_pretest_94,1149.0473,736.1384,1379.67,0.2109199999999999,0.1983,NO2-OMe,3,11,14,pcu,32.53898479,6.296852,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_94.cif,2013-03-05T15:43:18-0500,P1,1,triclinic,10.636272,10.73764,10.062238,90.607433,90.362557,90.570862,1149.04730021,2.5583199998583486,0.3278072020269187,60,46,1.666666666714593e-08,0.055038500000000004,0.44912782200046686,38,25,0.0,4.0,0.0
95,mof_unit_pretest_95,1679.695834,779.3764599999998,2568.74,0.3312899999999999,0.4299999999999999,Me,3,16,24,pcu,11.41180604,5.394302,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_95.cif,2012-12-10T18:11:46-0500,P1,1,triclinic,10.492938,12.620923,13.130274,82.210632,90.560357,102.789269,1679.69583425,2.474721596188335,0.3130731599926665,75,48,3.9999999998189633e-08,0.020651,0.37253395003846973,51,40,0.0,0.0,0.0
96,mof_unit_pretest_96,2233.710764,1095.10232,1823.89,0.2141299999999999,0.263,OEt-NH2,2,16,23,pcu,23.2121564,6.25997,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_96.cif,2012-10-26T18:32:19-0400,P1,1,triclinic,12.369375,13.150415,15.855441,77.478381,101.083135,116.817797,2233.71076395,3.6858437071064922,0.5789495496915269,126,86,1.5873015870828923e-08,0.09415899999999999,0.28477935238291885,98,40,2.0,0.0,0.0
97,mof_unit_pretest_97,4684.725017,4759.53905,718.56,0.20271,0.1202,I-NHMe,4,17,23,acs,20.81684933,5.245294,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_97.cif,2012-12-11T14:33:46-0500,P1,1,triclinic,14.097683,14.055335,27.228499,89.775582,90.275297,119.736617,4684.72501671,4.769028270723964,0.8010191341964418,218,54,3.2110091743533337e-08,0.031596,0.3267520336356472,165,81,6.0,0.0,0.0
98,mof_unit_pretest_98,1572.472031,777.3192799999998,2227.8,0.3235099999999999,0.3941,HCO-NHMe,3,1,17,pcu,13.87781189,5.165285,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_98.cif,2012-12-10T18:47:05-0500,P1,1,triclinic,10.677376,9.849617,14.952183,90.085944,90.275124,89.96985,1572.47203149,2.205221032556472,0.2721368862674901,72,52,2.777777778474445e-08,0.038513,0.4002397114296343,42,39,0.0,2.0,0.0
99,mof_unit_pretest_99,2053.717876,1106.00216,1622.31,0.25435,0.2843999999999999,Me-NO2,2,9,18,pcu,24.03168971,5.749308999999999,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_99.cif,2013-03-05T16:48:30-0500,P1,1,triclinic,10.842095,14.675627,14.692119,65.442079,102.892732,102.25844,2053.71787552,3.1338410565568537,0.42206412748169064,110,56,-2.727272726997899e-08,0.080428,0.3211505484178426,55,72,0.0,0.0,0.0
100,mof_unit_pretest_100,1144.401174,673.107573,1746.52,0.2686299999999999,0.275,OMe-F,3,11,14,pcu,14.12301712,5.257776,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_100.cif,2012-12-10T17:02:19-0500,P1,1,triclinic,10.614548,10.724741,10.052918,89.84675,89.981571,90.09422,1144.40117354,2.3813161432136285,0.2861989387083215,54,44,-3.703703704632594e-08,0.013216499999999999,0.48790639551933035,38,19,0.0,4.0,0.0
101,mof_unit_pretest_101,1121.100617,781.013866,1375.84,0.2278599999999999,0.197,OH-F,3,10,26,pcu,16.76279209,5.428269,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_101.cif,2012-12-10T16:57:09-0500,P1,1,triclinic,7.74277,8.621054,16.963495,91.867241,82.678537,93.073661,1121.10061705,2.6349920261628585,0.35886726170513694,52,36,3.846153845410427e-08,-0.102866,0.6005105848284429,36,20,0.0,3.0,0.0
102,mof_unit_pretest_102,3009.992883,1165.90236,3075.55,0.3714,0.5774,OMe-Pr,3,17,18,pcu,15.98836825,5.483103,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_102.cif,2012-12-10T18:18:27-0500,P1,1,triclinic,14.158774,14.932838,15.530842,88.964851,66.651189,92.400954,3009.99288292,2.6492977646561267,0.35834552660906166,134,80,-7.462686574835495e-09,0.0998095,0.3559287130001354,84,67,0.0,0.0,0.0
103,mof_unit_pretest_103,1147.50538,992.7398,855.4199999999998,0.2081099999999999,0.1449,HCO-Br,3,1,4,pcu,25.31322078,5.903717,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_103.cif,2012-12-10T18:57:05-0500,P1,1,triclinic,10.735466,9.913585,10.799769,90.004124,93.275999,89.871955,1147.50538013,2.2880197511038975,0.28344768301396916,56,56,7.142857142269524e-08,-0.0612455,0.47053828559556043,35,26,0.0,4.0,0.0
104,mof_unit_pretest_104,1122.824457,975.67866,0.0,0.0413299999999999,0.0286,COOH-H,2,14,22,pcu,43.09127361,8.853197,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_104.cif,2012-12-10T17:21:40-0500,P1,1,triclinic,10.847754,10.814253,9.644744,88.751645,88.363109,96.725332,1122.82445652,3.162658919780956,0.4654951407849312,87,62,3.448275862231929e-08,-0.015958,0.5016806907648163,62,30,0.0,7.0,0.0
105,mof_unit_pretest_105,4312.236264,1557.18168,3154.77,0.39283,0.6551,Et,9,26,26,sra,11.94418169,5.328795,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_105.cif,2012-12-11T16:15:07-0500,P1,1,monoclinic,7.199036,23.368332,25.633062,90.0,90.0,89.999983,4312.23626371,4.306233550991478,0.6917994005922692,176,80,5.681818177565906e-09,0.125403,0.38547008439832414,124,64,0.0,4.0,0.0
106,mof_unit_pretest_106,5135.748307,2827.87712,1837.93,0.2989699999999999,0.327,SO3H,12,1,24,bcu,19.56361508,5.235513,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_106.cif,2012-12-11T15:37:25-0500,P1,1,triclinic,17.444424,24.300677,14.963461,89.999014,125.938369,90.000756,5135.74830728,4.224401674372993,0.744483809832014,240,130,8.333333332647778e-09,-0.0370645,0.20689039807435866,156,116,0.0,16.0,0.0
107,mof_unit_pretest_107,1148.424853,776.44822,1444.87,0.2425799999999999,0.2160999999999999,SO3H-Br,2,11,14,pcu,17.14785698,5.915393,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_107.cif,2012-12-10T16:53:10-0500,P1,1,triclinic,10.807245,10.924306,9.732206,90.030302,89.297945,91.672041,1148.42485328,2.2685723646970475,0.2692786879614704,54,42,1.8518518510827158e-08,-0.080312,0.442676359511831,35,19,0.0,8.0,0.0
108,mof_unit_pretest_108,1688.117763,1391.50764,0.0,0.10019,0.0732,Cl,4,5,14,acs,96.15608372,7.372283,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_108.cif,2012-12-11T15:59:24-0500,P1,1,triclinic,10.761443,10.670454,17.08118,99.855105,99.541421,61.363085,1688.11776323,3.9079606121338273,0.5987349501419329,98,46,-5.664403186863043e-19,-0.040575,0.42504529830521287,60,57,3.0,0.0,0.0
109,mof_unit_pretest_109,2259.884002,853.81876,3291.08,0.4098699999999999,0.6532999999999999,OPr,2,2,14,pcu,9.334486744,5.65405,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_109.cif,2012-10-26T19:50:06-0400,P1,1,triclinic,15.135697,13.861934,10.771298,89.729408,90.106662,90.196824,2259.88400218,2.638589293404319,0.343039674079858,90,54,4.4444444445722475e-08,0.0411325,0.286130378606673,59,43,0.0,0.0,0.0
110,mof_unit_pretest_110,5147.999759,2415.557053,2581.2,0.3546199999999999,0.4551,F,12,4,24,bcu,12.56424873,5.468529,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_110.cif,2012-12-11T17:04:44-0500,P1,1,triclinic,17.371633,24.344707,14.904738,89.813456,125.242527,90.155421,5147.99975912,4.216383031143426,0.7382863356362751,232,126,1.724137929744137e-08,0.0439865,0.22281349215293858,170,116,0.0,0.0,0.0
111,mof_unit_pretest_111,774.386699,595.00888,801.9299999999998,0.15975,0.1252,OH-H,3,5,22,pcu,21.95529715,5.998167,tmlcc-2021/mof_cif_pretest/mof_unit_pretest_111.cif,2012-12-10T20:48:18-0500,P1,1,triclinic,10.700591,8.929325,8.104692,90.000915,90.275551,89.993266,774.386698526,2.2912184160292095,0.27888944162663404,46,46,-2.173913042334009e-08,-0.012277,0.6023223866973959,43,8,2.0,0.0,0.0
